DateTime,x(m),y(m),z(m),vx(m/s),vy(m/s),vz(m/s)
2030-11-14 13:21:43.212215,1944373.483417,6243775.438226,2609219.009488,289.348446,-2989.686554,6962.991190
2030-11-14 13:22:54.916678,1959394.161063,6011286.479067,3100328.553317,129.428151,-3491.718411,6728.476555
2030-11-14 13:24:06.648021,1962919.243417,5743425.793076,3573375.704920,-31.161298,-3972.981554,6454.515824
2030-11-14 13:25:18.418614,1954925.299504,5441709.132121,4025652.922623,-191.456368,-4430.606695,6142.787795
2030-11-14 13:26:30.241275,1935451.828895,5107835.942620,4454568.585085,-350.499419,-4861.879705,5795.193082
2030-11-14 13:27:42.126449,1904602.002502,4743694.173909,4857643.993195,-507.338576,-5264.241188,5413.854176
2030-11-14 13:28:54.084187,1862542.540824,4351343.690370,5232540.451317,-661.038284,-5635.315511,5001.093010
2030-11-14 13:30:06.120952,1809505.575086,3933024.705645,5577057.726289,-810.678640,-5972.910286,4559.434506
2030-11-14 13:31:18.242969,1745786.694270,3491130.095021,5889167.409147,-955.368748,-6275.049498,4091.572135
2030-11-14 13:32:30.452363,1671747.481930,3028216.922653,6167010.729210,-1094.244954,-6539.970678,3600.374917
2030-11-14 13:33:42.748258,1587814.681664,2546988.925281,6408922.378094,-1226.479769,-6766.146866,3088.864108
2030-11-14 13:34:55.125120,1494481.502906,2050293.980242,6613443.608635,-1351.285589,-6952.297402,2560.206132
2030-11-14 13:36:07.570753,1392309.900292,1541123.210391,6779339.141739,-1467.918907,-7097.402108,2017.707849
2030-11-14 13:37:20.061674,1281937.318273,1022626.902413,6905615.943966,-1575.682334,-7200.717721,1464.830417
2030-11-14 13:38:32.548586,1164101.444063,498199.598171,6991547.279686,-1673.917700,-7261.802958,905.277761
2030-11-14 13:39:44.928683,1039693.779492,-28344.508627,7036739.431889,-1761.996723,-7280.591947,343.182485
2030-11-14 13:40:57.942331,908120.890509,-559324.590585,7041084.494886,-1840.259934,-7256.993869,-223.894227
2030-11-14 13:42:11.545483,770109.175017,-1091272.820960,7003658.546657,-1908.002540,-7190.386643,-792.237486
2030-11-14 13:43:25.212290,627408.547786,-1617207.584340,6924539.566494,-1964.268718,-7081.366292,-1354.396360
2030-11-14 13:44:39.015618,480721.744749,-2134524.518361,6804094.538406,-2008.814265,-6930.589013,-1907.615315
2030-11-14 13:45:52.940552,330941.632381,-2640033.517343,6642989.471887,-2041.386746,-6739.039750,-2448.532054
2030-11-14 13:47:06.984330,178957.797264,-3130698.918229,6442128.046561,-2061.816242,-6507.926587,-2973.966402
2030-11-14 13:48:21.141602,25679.621205,-3603554.435901,6202664.335372,-2070.005097,-6238.695274,-3480.826958
2030-11-14 13:49:35.405806,-127972.118540,-4055733.059632,5925996.320123,-2065.929547,-5933.018425,-3966.140282
2030-11-14 13:50:49.770534,-281073.972466,-4484494.660535,5613753.379756,-2049.639577,-5592.779172,-4427.077423
2030-11-14 13:52:04.228182,-432703.001736,-4887235.994387,5267791.566502,-2021.258285,-5220.064193,-4860.961395
2030-11-14 13:53:18.768550,-581940.114221,-5261502.637142,4890191.085492,-1980.982160,-4817.159308,-5265.276522
2030-11-14 13:54:33.383081,-727884.798231,-5605028.552436,4483223.332908,-1929.077857,-4386.513209,-5637.707590
2030-11-14 13:55:48.058654,-869649.058678,-5915722.710864,4049369.224158,-1865.884248,-3930.756492,-5976.121801
2030-11-14 13:57:02.781050,-1006370.981902,-6191704.866953,3591287.736864,-1791.809251,-3452.668020,-6278.603840
2030-11-14 13:58:17.532691,-1137217.233846,-6431313.866301,3111812.924072,-1707.329910,-2955.172065,-6543.461284
2030-11-14 13:59:32.288040,-1261382.941368,-6633115.711109,2613968.135748,-1612.996810,-2441.353232,-6769.229361
2030-11-14 14:00:47.014964,-1378103.517610,-6795936.271194,2100941.108754,-1509.432439,-1914.430956,-6954.702715
2030-11-14 14:02:01.661412,-1486645.650137,-6918868.394729,1576156.436380,-1397.350092,-1377.834221,-7098.937568
2030-11-14 14:03:16.139009,-1586304.093305,-7001317.711834,1043373.752169,-1277.584723,-835.300763,-7201.293483
2030-11-14 14:04:30.270735,-1676370.893924,-7043089.227196,507039.744167,-1151.192404,-291.231554,-7261.509528
2030-11-14 14:05:00.000000,-1709816.522169,-7048497.413362,290959.223875,-1098.652462,-72.586540,-7273.922174
2030-11-14 14:05:00.000000,-1709816.522169,-7048497.413362,290959.223875,-1098.652462,-72.586540,-7273.922174
2030-11-14 14:05:49.689673,-1777001.535835,-7329360.561954,315210.220902,-1310.055941,-5478.993967,480.675776
2030-11-14 14:06:40.220035,-1841145.395511,-7597743.880759,339129.132300,-1229.740650,-5147.644579,466.123798
2030-11-14 14:07:34.648873,-1905861.495959,-7868772.826250,364085.362648,-1149.217289,-4815.269465,450.985548
2030-11-14 14:08:32.661131,-1970181.428841,-8138418.472209,389793.118971,-1069.151306,-4484.615875,435.387750
2030-11-14 14:09:34.508695,-2033809.640743,-8405468.034597,416220.333095,-989.299171,-4154.679886,419.288886
2030-11-14 14:10:40.341214,-2096285.504811,-8668018.061410,443273.424671,-909.552120,-3825.012820,402.669351
2030-11-14 14:11:50.418204,-2157197.241450,-8924372.241134,470886.073611,-829.656732,-3494.566637,385.474949
2030-11-14 14:13:04.811664,-2215911.332155,-9171903.234975,498898.608393,-749.557700,-3163.111203,367.689228
2030-11-14 14:14:23.610251,-2271779.615171,-9407921.877809,527144.066230,-669.135113,-2830.148380,349.279172
2030-11-14 14:15:46.897358,-2324114.261415,-9629572.091703,555437.603140,-588.231240,-2495.022300,330.199364
2030-11-14 14:17:14.704313,-2372159.688900,-9833711.588312,583560.167569,-506.691050,-2157.086934,310.400579
2030-11-14 14:18:47.004880,-2415103.888642,-10016958.250013,611259.419862,-424.355362,-1815.677669,289.828048
2030-11-14 14:20:23.676600,-2452080.411629,-10175695.989533,638242.426768,-341.083066,-1470.203439,268.426984
2030-11-14 14:22:04.510993,-2482201.826155,-10306213.954287,664185.566079,-256.729400,-1120.056698,246.137276
2030-11-14 14:23:49.164127,-2504577.938194,-10404779.397651,688730.290178,-171.177580,-764.744728,222.901916
2030-11-14 14:25:37.205451,-2518368.450801,-10467859.038193,711506.130692,-84.291331,-403.692606,198.654453
2030-11-14 14:27:32.645453,-2522785.215140,-10492369.501163,732921.645733,7.685925,-21.267149,172.271382
2030-11-14 14:29:43.771453,-2514939.101974,-10466711.105484,753501.292155,112.055011,412.953344,141.441336
2030-11-14 14:31:35.914883,-2497336.768670,-10399437.746815,767839.262071,202.050943,787.607940,114.093490
2030-11-14 14:33:32.580377,-2468231.283268,-10284505.331078,779431.525535,297.243403,1184.130722,84.395195
2030-11-14 14:35:19.700867,-2431614.301151,-10137755.926643,786949.506065,386.832575,1557.534188,55.719023
2030-11-14 14:37:02.925734,-2387112.333162,-9957917.906286,791208.018564,475.919548,1929.057541,26.503892
2030-11-14 14:38:41.493700,-2335876.288558,-9749726.719770,792373.749314,564.298574,2297.838842,-3.170119
2030-11-14 14:40:15.241388,-2278888.108099,-9517249.773745,790678.008814,652.173469,2664.724667,-33.358880
2030-11-14 14:41:44.038113,-2217125.830171,-9264543.390537,786367.846532,739.692542,3030.331582,-64.104952
2030-11-14 14:43:07.845754,-2151510.349592,-8995433.944006,779698.984412,827.011901,3395.310177,-95.458374
2030-11-14 14:44:26.696494,-2082894.979985,-8713472.825634,770927.459277,914.288029,3760.314070,-127.474206
2030-11-14 14:45:40.681000,-2012055.216148,-8421892.759517,760303.017584,1001.679812,4126.008427,-160.213334
2030-11-14 14:46:49.930268,-1939690.387303,-8123613.357098,748065.264561,1089.341935,4493.042337,-193.740051
2030-11-14 14:47:54.606680,-1866422.761919,-7821236.549774,734440.634888,1177.426278,4862.054602,-228.122512
2030-11-14 14:48:54.893986,-1792801.484092,-7517062.142775,719640.856076,1266.080185,5233.666511,-263.432010
2030-11-14 14:49:50.989990,-1719307.017998,-7213105.665591,703862.160986,1355.445958,5608.479641,-299.742708
2030-11-14 14:50:00.000000,-1707026.732913,-7162289.157672,701133.662895,1370.509681,5671.680619,-305.934456
2030-11-14 14:50:00.000000,-1707026.732913,-7162289.157672,701133.662895,1370.509681,5671.680619,-305.934456
2030-11-14 14:51:00.000000,-1775222.816718,-7183909.195099,270936.116674,-1084.853678,-148.417452,-7182.225855
2030-11-14 14:52:20.647059,-1856957.609650,-7172951.130390,-308538.513225,-941.149656,419.608759,-7180.750473
2030-11-14 14:53:37.917465,-1924195.129884,-7119643.183418,-861955.776265,-798.414600,959.147415,-7136.471627
2030-11-14 14:54:56.348575,-1980994.431731,-7023183.382642,-1418531.784620,-649.339077,1499.035989,-7049.220049
2030-11-14 14:56:14.773232,-2025960.674171,-6884795.713017,-1966573.627606,-496.909627,2028.115172,-6920.149189
2030-11-14 14:57:33.340013,-2058917.674168,-6705069.949244,-2503844.047430,-341.700678,2544.476451,-6749.895604
2030-11-14 14:58:52.005611,-2079628.847593,-6485103.721608,-3026812.224002,-184.662177,3044.981367,-6539.541848
2030-11-14 15:00:10.752430,-2087953.038842,-6226216.577451,-3532217.724229,-26.700374,3526.770280,-6290.354632
2030-11-14 15:01:29.557315,-2083829.295580,-5930001.228974,-4016877.424681,131.266281,3987.068278,-6003.832019
2030-11-14 15:02:48.396368,-2067280.066244,-5598303.431285,-4477742.374091,288.321644,4423.231900,-5681.684791
2030-11-14 15:04:07.243662,-2038411.961391,-5233215.836537,-4911913.742719,443.554369,4832.756637,-5325.832332
2030-11-14 15:05:26.071838,-1997415.953804,-4837063.146915,-5316669.986716,596.064191,5213.295318,-4938.391309
2030-11-14 15:06:44.851128,-1944567.518831,-4412392.256552,-5689484.960440,744.965274,5562.668350,-4521.670406
2030-11-14 15:08:03.548549,-1880226.780939,-3961961.178843,-6028048.172050,889.390229,5878.876649,-4078.165092
2030-11-14 15:09:22.129525,-1804836.037360,-3488711.710200,-6330295.203115,1028.498907,6160.124843,-3610.537467
2030-11-14 15:10:40.553646,-1718921.890524,-2995774.260459,-6594414.042786,1161.476996,6404.823029,-3121.628812
2030-11-14 15:11:58.774390,-1623094.680940,-2486449.615197,-6818872.844442,1287.543156,6611.609790,-2614.450502
2030-11-14 15:13:16.731074,-1518057.757395,-1964239.245946,-7002431.110949,1405.945469,6779.361478,-2092.224352
2030-11-14 15:14:34.347221,-1404610.907305,-1432832.885036,-7144184.815932,1515.972275,6907.234768,-1558.381938
2030-11-14 15:15:51.502705,-1283694.580741,-896271.051754,-7243588.498837,1616.932607,6994.691526,-1016.741888
2030-11-14 15:17:07.990136,-1156473.271224,-359216.391794,-7300557.675771,1708.139882,7041.604177,-471.804330
2030-11-14 15:18:23.333356,-1024679.293851,171827.511670,-7315717.591642,1788.792497,7048.518538,69.974001
2030-11-14 15:19:42.020941,-880943.517855,725370.673615,-7287866.168408,1862.739441,7013.684661,638.044908
2030-11-14 15:20:59.928320,-733322.005610,1269062.437527,-7216267.425933,1925.083920,6936.637626,1199.584801
2030-11-14 15:22:17.641054,-581664.912893,1803773.841661,-7101402.320118,1976.024799,6817.576723,1755.605818
2030-11-14 15:23:35.059706,-427092.075373,2325642.888301,-6944269.840699,2015.182878,6657.252203,2302.196592
2030-11-14 15:24:52.183153,-270550.385609,2831595.314821,-6746046.928673,2042.325480,6456.565887,2836.189331
2030-11-14 15:26:08.998704,-113015.562745,3318599.562199,-6508183.000124,2057.282167,6216.682598,3354.388144
2030-11-14 15:27:25.497425,44544.554322,3783790.127920,-6232361.598631,2059.955965,5939.000593,3853.697470
2030-11-14 15:28:41.671675,201171.587934,4224467.940519,-5920490.148650,2050.323500,5625.150969,4331.124099
2030-11-14 15:29:57.516299,355925.322513,4638122.384659,-5574678.328802,2028.435741,5276.985237,4783.803923
2030-11-14 15:31:13.027628,507887.581683,5022438.335366,-5197223.586059,1994.418315,4896.569490,5209.014291
2030-11-14 15:32:28.204851,656170.551324,5375314.156994,-4790585.118064,1948.470661,4486.166084,5604.199988
2030-11-14 15:33:43.046198,799914.481854,5694853.305481,-4357385.033025,1890.867737,4048.241663,5966.971199
2030-11-14 15:34:57.554892,938304.177385,5979399.244253,-3900355.572016,1821.954944,3585.419431,6295.151370
2030-11-14 15:36:11.730800,1070557.739986,6227507.745178,-3422368.316007,1742.153398,3100.512870,6586.755095
2030-11-14 15:37:25.575279,1195940.634628,6437975.727676,-2926387.513812,1651.954899,2596.481216,6840.030781
2030-11-14 15:38:39.090109,1313767.954474,6609842.125470,-2415455.951611,1551.920270,2076.416151,7053.472318
2030-11-14 15:39:52.265913,1423391.692192,6742373.881024,-1892757.942254,1442.694126,1543.605505,7225.810354
2030-11-14 15:41:05.082851,1524212.050435,6835100.054566,-1361600.635869,1325.006527,1001.512440,7356.059719
2030-11-14 15:42:17.487716,1615660.806968,6887832.041392,-825562.956614,1199.713734,453.923955,7443.542409
2030-11-14 15:43:29.313701,1697142.017066,6900762.286373,-289072.834903,1067.957765,-94.464266,7487.971129
2030-11-14 15:44:42.075181,1769783.474815,6873611.775487,256079.196210,927.666296,-651.844724,7489.293256
2030-11-14 15:45:54.462178,1831699.635342,6806395.493603,796927.013026,782.108272,-1204.728875,7446.609153
2030-11-14 15:47:06.939446,1882946.425678,6699164.141580,1333758.384002,631.264411,-1753.151882,7359.847261
2030-11-14 15:48:19.226755,1923012.778850,6552913.429088,1861338.884232,476.652622,-2291.490082,7229.699483
2030-11-14 15:49:31.390755,1951741.969748,6368512.308802,2377083.708951,319.117961,-2816.823415,7056.917383
2030-11-14 15:50:43.449431,1969000.860992,6147089.798979,2878120.601215,159.624362,-3325.942223,6842.568786
2030-11-14 15:51:55.426939,1974718.387052,5889946.243356,3361707.267571,-0.865751,-3815.782218,6587.963764
2030-11-14 15:53:07.347417,1968881.696833,5598557.769392,3825197.295066,-161.384630,-4283.397889,6294.655512
2030-11-14 15:54:19.232871,1951536.660094,5274579.265018,4266038.561874,-320.960788,-4725.968712,5964.440168
2030-11-14 15:55:31.105723,1922787.927382,4919828.072829,4681801.903999,-478.631094,-5140.835157,5599.336015
2030-11-14 15:56:42.987918,1882798.504473,4536279.326550,5070186.329349,-633.445113,-5525.509962,5201.573087
2030-11-14 15:57:54.899373,1831790.437088,4126066.664735,5429022.555129,-784.468107,-5877.686915,4773.587697
2030-11-14 15:59:06.858825,1770044.379293,3691470.350068,5756290.645982,-930.789278,-6195.262539,4318.003267
2030-11-14 16:00:18.884771,1697897.964566,3234901.786345,6050135.655386,-1071.529780,-6476.354310,3837.606672
2030-11-14 16:01:30.990159,1615750.617110,2758927.577018,6308859.131418,-1205.838628,-6719.294674,3335.365944
2030-11-14 16:02:43.191116,1524053.450214,2266202.367685,6530965.896719,-1332.915531,-6922.676405,2814.351759
2030-11-14 16:03:55.493111,1423324.822910,1759549.370285,6715131.717610,-1451.992055,-7085.322603,2277.814806
2030-11-14 16:05:07.902480,1314135.590559,1241869.840699,6860258.548436,-1562.359315,-7206.337146,1729.082709
2030-11-14 16:06:20.409819,1197132.481259,716245.140242,6965458.653771,-1663.349791,-7285.090959,1171.661061
2030-11-14 16:07:32.990417,1073040.484963,185918.023323,7030103.391229,-1754.352625,-7321.267587,609.207011
2030-11-14 16:08:45.556711,942750.373874,-345385.068314,7053867.084336,-1834.779611,-7314.922139,45.864577
2030-11-14 16:09:59.018606,805313.162405,-881204.977870,7036354.017445,-1905.049651,-7265.638774,-521.953292
2030-11-14 16:11:12.579009,662942.373424,-1412548.497750,6977218.495770,-1963.853986,-7173.805760,-1084.577932
2030-11-14 16:12:26.362134,516231.068236,-1937170.872594,6876653.875838,-2010.976099,-7039.990359,-1639.532967
2030-11-14 16:13:40.357840,366051.310788,-2451876.378112,6735126.156184,-2046.145146,-6865.104248,-2183.373855
2030-11-14 16:14:54.574317,213262.955608,-2953647.557794,6553326.300044,-2069.179738,-6650.281924,-2712.885723
2030-11-14 16:16:09.015205,58753.374244,-3439499.260191,6332190.678619,-2079.971212,-6396.903437,-3224.929236
2030-11-14 16:17:23.683939,-96576.317894,-3906527.650163,6072891.172687,-2078.486120,-6106.574704,-3716.491846
2030-11-14 16:18:38.581502,-251811.875882,-4351914.350206,5776838.062462,-2064.765683,-5781.123684,-4184.690715
2030-11-14 16:19:53.708861,-406036.478389,-4772960.202742,5445665.866876,-2038.924940,-5422.577834,-4626.805908
2030-11-14 16:21:09.062659,-558327.561733,-5167079.507575,5081245.056955,-2001.152979,-5033.170410,-5040.271153
2030-11-14 16:22:24.639821,-707772.283324,-5531845.304910,4685654.080109,-1951.710158,-4615.304258,-5422.717399
2030-11-14 16:23:40.436504,-853471.169700,-5864999.257351,4261171.318762,-1890.925572,-4171.538528,-5771.978379
2030-11-14 16:24:56.440200,-994529.546811,-6164437.707742,3810309.742803,-1819.201992,-3704.619965,-6086.070553
2030-11-14 16:26:12.642394,-1130088.461617,-6428285.778808,3335732.599801,-1737.003176,-3217.391019,-6363.264695
2030-11-14 16:27:29.021481,-1259300.715285,-6654853.254305,2840341.597117,-1644.868248,-2712.877744,-6602.032874
2030-11-14 16:28:45.552804,-1381358.230969,-6842700.326545,2327202.538436,-1543.400647,-2194.210155,-6801.110125
2030-11-14 16:30:02.199612,-1495486.780168,-6990640.090972,1799585.703726,-1433.277198,-1664.661413,-6959.489118
2030-11-14 16:31:18.894627,-1600934.564206,-7097757.392233,1261076.587864,-1315.276748,-1127.755856,-7076.430233
2030-11-14 16:32:35.524445,-1696978.663414,-7163487.198824,715666.756225,-1190.311824,-587.354279,-7151.531793
2030-11-14 16:33:51.823718,-1782850.102824,-7187735.866957,168476.871521,-1059.620718,-48.358683,-7184.832313
2030-11-14 16:35:09.655931,-1859949.145979,-7170160.697528,-390681.434294,-920.656436,499.369834,-7176.349212
2030-11-14 16:36:27.370570,-1925945.508491,-7110257.771761,-946685.589240,-777.029283,1041.138459,-7125.503450
2030-11-14 16:37:45.771630,-1981049.232664,-7007464.347237,-1501939.125841,-628.045918,1579.486368,-7031.919107
2030-11-14 16:39:04.231062,-2024367.360828,-6862760.365428,-2048619.189066,-475.701574,2107.036998,-6896.562708
2030-11-14 16:40:22.819076,-2055674.675020,-6676861.397318,-2583939.325512,-320.717636,2621.352033,-6720.180617
2030-11-14 16:41:41.503094,-2074752.405684,-6450889.590163,-3104456.415076,-164.021192,3119.380087,-6503.873965
2030-11-14 16:43:00.264003,-2081469.774599,-6186208.125854,-3606915.581888,-6.518788,3598.267835,-6248.945490
2030-11-14 16:44:19.077974,-2075776.937905,-5884451.667308,-4088149.373189,150.873076,4055.255062,-5956.927698
2030-11-14 16:45:37.922172,-2057707.065932,-5547499.403183,-4545138.591630,307.244258,4487.725007,-5629.557733
2030-11-14 16:46:56.769293,-2027377.625673,-5177485.481041,-4975003.189782,461.685119,4893.188146,-5268.789549
2030-11-14 16:48:15.591235,-1984990.476513,-4776772.497492,-5375048.717320,613.299021,5269.318973,-4876.771537
2030-11-14 16:49:34.358676,-1930831.016670,-4347936.861258,-5742785.779179,761.206644,5613.967531,-4455.836737
2030-11-14 16:50:53.037412,-1865269.948077,-3893772.248450,-6075936.264582,904.544615,5925.159305,-4008.512034
2030-11-14 16:52:11.593407,-1788758.283723,-3417243.116071,-6372479.308594,1042.480685,6201.133174,-3537.479357
2030-11-14 16:53:29.984837,-1701832.581552,-2921510.818036,-6630642.249248,1174.205698,6440.328992,-3045.609362
2030-11-14 16:54:48.163391,-1605113.470780,-2409906.692381,-6848936.983885,1298.943992,6641.418929,-2535.944034
2030-11-14 16:56:06.067109,-1499313.745290,-1885955.932676,-7026174.422035,1415.951575,6803.320017,-2011.730766
2030-11-14 16:57:23.614230,-1385248.097239,-1353394.912491,-7161501.489007,1524.520778,6925.229686,-1476.451681
2030-11-14 16:58:40.677746,-1263875.301070,-816317.671717,-7254438.171439,1623.966517,7006.664976,-933.985513
2030-11-14 16:59:57.023454,-1136413.049785,-279573.576506,-7304980.219582,1713.591686,7047.570396,-389.031279
2030-11-14 17:01:12.836674,-1003419.033686,255010.969970,-7313806.053680,1793.283850,7048.469914,156.727674
2030-11-14 17:02:31.391946,-859638.932406,807368.288037,-7279214.503730,1865.530078,7007.253925,724.004156
2030-11-14 17:03:49.261101,-711935.252351,1350045.481661,-7200977.548082,1926.260962,6923.863690,1284.943657
2030-11-14 17:05:06.919153,-560356.834960,1883144.927957,-7079607.998126,1975.568901,6798.536907,1839.762727
2030-11-14 17:06:24.282410,-405992.884558,2402928.692295,-6916139.427241,2013.098279,6632.052776,2384.666926
2030-11-14 17:07:41.347973,-249791.699210,2906326.775005,-6711790.525250,2038.624400,6425.352454,2916.481742
2030-11-14 17:08:58.104024,-92724.303607,3390333.026573,-6468046.773616,2051.986648,6179.635976,3432.026419
2030-11-14 17:10:14.541614,64245.205929,3852104.169027,-6186627.566439,2053.097526,5896.338377,3928.217317
2030-11-14 17:11:30.653926,220164.706985,4288970.843318,-5869470.575219,2041.943101,5577.123615,4402.081580
2030-11-14 17:12:46.436227,374100.117143,4698451.457117,-5518713.929387,2018.583484,5223.875895,4850.775461
2030-11-14 17:14:01.885029,525139.550051,5078260.392229,-5136681.778031,1983.153338,4838.693748,5271.598122
2030-11-14 17:15:16.999157,672401.005350,5426324.753426,-4725860.312810,1935.861343,4423.873613,5662.016387
2030-11-14 17:16:31.777710,815033.557816,5740784.238742,-4288889.312143,1876.990798,3981.907956,6019.672178
2030-11-14 17:17:46.223905,952229.548512,6020015.313645,-3828520.057683,1806.895525,3515.448080,6342.418630
2030-11-14 17:19:00.338561,1083216.806239,6262611.280859,-3347634.292334,1726.003739,3027.327228,6628.306899
2030-11-14 17:20:14.124344,1207271.201868,6467406.677565,-2849200.020153,1634.812926,2520.518231,6875.624078
2030-11-14 17:21:27.576895,1323706.631131,6633461.279135,-2336312.594509,1533.899142,1998.176170,7082.883633
2030-11-14 17:22:40.690600,1431891.133545,6760091.919903,-1812138.832228,1423.909437,1463.580883,7248.872535
2030-11-14 17:23:53.442257,1531230.607062,6846864.382389,-1280014.670858,1305.585608,920.234235,7372.646859
2030-11-14 17:25:05.767930,1621156.455288,6893634.282841,-743600.192985,1179.809534,372.014881,7453.576562
2030-11-14 17:26:18.321719,1701951.369154,6900521.641970,-201170.535653,1046.180907,-182.666315,7491.648710
2030-11-14 17:27:30.927440,1772850.255576,6867057.993840,342823.837603,905.752504,-739.051629,7485.893079
2030-11-14 17:28:43.293146,1833152.490420,6793566.365289,883012.223603,759.944079,-1291.408982,7436.182826
2030-11-14 17:29:55.734975,1882764.893009,6680148.147087,1418572.690819,609.022015,-1838.635192,7342.446663
2030-11-14 17:31:07.994166,1921209.475579,6527835.292297,1944441.882878,454.463215,-2375.278118,7205.435317
2030-11-14 17:32:20.134261,1948334.389659,6337527.165786,2458022.333301,297.118901,-2898.403638,7025.941990
2030-11-14 17:33:32.173978,1964014.770755,6110380.063461,2956459.811453,137.950355,-3404.820862,6805.074479
2030-11-14 17:34:44.137289,1968187.064634,5847722.259517,3437025.104177,-22.081597,-3891.480754,6544.182942
2030-11-14 17:35:56.048113,1960845.846595,5551057.361793,3897086.499370,-182.011597,-4355.456164,6244.859701
2030-11-14 17:37:07.928363,1942044.318851,5222066.585878,4334109.366444,-340.871736,-4793.949116,5908.938135
2030-11-14 17:38:19.800800,1911894.033971,4862590.256308,4745686.165148,-497.704261,-5204.327963,5538.469349
2030-11-14 17:39:31.686694,1870565.067696,4474630.330967,5129533.362834,-651.562741,-5584.130226,5135.719015
2030-11-14 17:40:43.606102,1818286.012866,4060342.147911,5483505.665176,-801.519037,-5931.081854,4703.152538
2030-11-14 17:41:55.578190,1755343.375753,3622024.141160,5805609.635756,-946.670238,-6243.114603,4243.417320
2030-11-14 17:43:07.618286,1682083.933662,3162127.228089,6094003.792553,-1086.139073,-6518.369201,3759.345227
2030-11-14 17:44:19.742090,1598910.408237,2683219.099040,6347030.410919,-1219.088637,-6755.227889,3253.907411
2030-11-14 17:45:31.962394,1506283.407626,2187992.994842,6563213.807031,-1344.721860,-6952.313193,2730.215684
2030-11-14 17:46:44.287368,1404723.184404,1679268.273731,6741271.481443,-1462.285170,-7108.498541,2191.515555
2030-11-14 17:47:56.718066,1294813.145320,1159995.753360,6880129.070391,-1571.072150,-7222.921997,1641.184587
2030-11-14 17:49:09.247297,1177201.679518,633251.003569,6978944.481082,-1670.430957,-7295.007747,1082.718315
2030-11-14 17:50:21.842051,1052632.232128,102343.706098,7037126.251412,-1759.753670,-7324.487204,519.839603
2030-11-14 17:51:34.398555,922030.413853,-428879.530918,7054410.696240,-1838.453567,-7311.491122,-43.186854
2030-11-14 17:52:47.907993,784296.676291,-964547.901943,7030352.563903,-1907.020896,-7255.522734,-610.575217
2030-11-14 17:54:01.509824,641763.847365,-1495202.596861,6964695.451199,-1964.106968,-7157.092043,-1172.173497
2030-11-14 17:55:15.337224,495009.273391,-2018665.446682,6857657.309138,-2009.511967,-7016.789711,-1725.583652
2030-11-14 17:56:29.378559,344908.598412,-2531734.858587,6709744.152138,-2042.975064,-6835.569665,-2267.363603
2030-11-14 17:57:43.641638,192322.464052,-3031398.266037,6521684.935759,-2064.325324,-6614.604773,-2794.312454
2030-11-14 17:58:58.130519,38136.665632,-3514683.641363,6294451.765612,-2073.464525,-6355.309494,-3303.313563
2030-11-14 18:00:12.846791,-116745.281710,-3978688.680011,6029259.023718,-2070.369192,-6059.330545,-3791.364706
2030-11-14 18:01:27.793314,-271415.194727,-4420622.874864,5727546.086792,-2055.090172,-5728.520433,-4255.620741
2030-11-14 18:02:42.968032,-424952.954730,-4837788.611353,5390994.645400,-2027.752490,-5364.949933,-4693.371239
2030-11-14 18:03:58.369945,-576444.556333,-5227635.719354,5021498.562903,-1988.553318,-4970.868664,-5102.094451
2030-11-14 18:05:13.995708,-724980.950095,-5587759.415471,4621168.212520,-1937.760885,-4548.704425,-5479.450968
2030-11-14 18:06:29.836572,-869658.447361,-5915907.083487,4192339.285527,-1875.715716,-4101.066882,-5823.285959
2030-11-14 18:07:45.885417,-1009598.865252,-6210029.894446,3737523.195865,-1802.823509,-3630.690956,-6131.677678
2030-11-14 18:09:02.128370,-1143940.271120,-6468265.541881,3259440.838506,-1719.559506,-3140.468415,-6402.913153
2030-11-14 18:10:18.545396,-1271846.446860,-6688967.934900,2761008.589028,-1626.467458,-2633.429635,-6635.512468
2030-11-14 18:11:35.109602,-1392514.649644,-6870732.072095,2245327.700099,-1524.158947,-2112.730065,-6828.247442
2030-11-14 18:12:51.778131,-1505172.309980,-7012406.728720,1715728.657054,-1413.324745,-1581.692674,-6980.146677
2030-11-14 18:14:08.481747,-1609078.785731,-7113133.475310,1175826.066593,-1294.752360,-1043.859837,-7090.526881
2030-11-14 18:15:25.089954,-1703507.342311,-7172405.201890,629742.698319,-1169.387543,-503.211275,-7159.040724
2030-11-14 18:16:41.300677,-1787677.657406,-7190236.279009,82864.680013,-1038.539775,35.102644,-7185.827689
2030-11-14 18:17:59.179326,-1863169.503137,-7166155.022923,-476449.518283,-899.301014,582.645484,-7170.794338
2030-11-14 18:19:16.910582,-1927515.223839,-7099796.137631,-1031888.723293,-755.570789,1123.568931,-7113.477972
2030-11-14 18:20:35.343122,-1980956.722288,-6990540.259966,-1586168.492996,-606.573499,1660.719370,-7013.445625
2030-11-14 18:21:53.827716,-2022607.212893,-6839477.439689,-2131324.934404,-454.343228,2186.589806,-6871.765255
2030-11-14 18:23:12.437527,-2052252.731966,-6647354.325316,-2664600.400126,-299.594303,2698.772962,-6689.207706
2030-11-14 18:24:31.139231,-2069685.563351,-6415337.185238,-3182559.855010,-143.253090,3194.227388,-6466.910792
2030-11-14 18:25:49.913159,-2074786.015263,-6144831.641065,-3681961.591338,13.775506,3670.113199,-6206.212108
2030-11-14 18:27:08.736442,-2067515.300382,-5837508.225920,-4159664.580887,170.580264,4123.694860,-5908.672666
